,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
9372,0.1,A,39.1857,-121.074931,6,20000629,20000629,6057.0,20000629,251,111,184,0,0,109.25
9373,2.0,B,39.35055556,-120.76416667,6,20080621,20080622,6057.0,20080621,233,84,153,0,0,108.75
9374,0.5,B,39.156761,-121.051656,6,20070125,20070125,6057.0,20070125,78,12,35,0,0,75.5
9375,0.4,B,39.185889,-121.056469,6,20031010,20031010,6057.0,20031010,72,-42,15,0,0,50.0
9376,0.1,A,39.215906,-121.080553,6,20050904,20050904,6057.0,20050904,183,45,105,0,0,69.5
9377,0.1,A,39.351181,-120.992389,6,20000604,20000604,6057.0,20000604,180,88,127,0,0,155.25
9378,0.1,A,39.219461,-121.083719,6,20020911,20020911,6057.0,20020911,208,98,144,0,0,71.0
9379,1.0,B,39.195828,-120.915128,6,20050826,20050826,6057.0,20050826,225,105,146,0,0,75.5
9380,0.1,A,39.185639,-121.093761,6,20020815,20020815,6057.0,20020815,287,149,200,0,0,74.0
9381,2.0,B,39.137261,-121.111739,6,20020821,20020821,6057.0,20020821,188,27,107,0,0,74.0
9382,0.1,A,39.351531,-121.011761,6,20041226,20041226,6057.0,20041226,13,-36,-18,0,0,67.75
9383,0.1,A,39.222261,-120.8802,6,20020820,20020821,6057.0,20020820,162,35,94,0,0,74.0
9384,0.6,A,39.123189,-120.97705,6,20000620,20000620,6057.0,20000620,224,70,144,0,0,126.75
9385,0.5,B,39.31055556,-120.85416667,6,20080621,20080625,6057.0,20080621,233,84,153,0,0,108.75
9386,0.1,A,39.263131,-121.066369,6,20040504,20040504,6057.0,20040504,138,57,94,0,0,139.5
9387,0.1,A,39.098278,-121.149322,6,20050828,20050828,6057.0,20050828,242,75,154,0,0,75.5
9388,0.1,A,39.108511,-121.094569,6,20020814,20020814,6057.0,20020814,280,155,207,0,0,74.0
9389,1230.0,F,39.34944444,-120.77916667,6,20080621,20080623,6057.0,20080621,233,84,153,0,0,108.75
9390,0.1,A,39.349431,-121.124311,6,20040504,20040504,6057.0,20040504,138,57,94,0,0,139.5
9391,0.1,A,39.185331,-121.112219,6,20020818,20020818,6057.0,20020818,252,76,163,0,0,74.0
9392,2420.0,F,39.36,-120.69666667,6,20080621,20080623,6057.0,20080621,233,84,153,0,0,108.75
9393,0.1,A,39.123189,-120.97705,6,20000620,20000620,6057.0,20000620,224,70,144,0,0,126.75
