FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16153,0.1,A,40.91321,-121.32443,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16154,0.1,A,40.60333333,-121.35055556,6,20060725,20060731,6089.0,20060725,394,217,306,0,2.2959511000000004,106.0
16155,0.3,B,40.95,-122.43416667,6,20061021,20061022,6089.0,20061021,394,217,306,0,3.4673288,46.0
16156,0.1,A,40.553239,-122.4551,6,20000707,20000707,6089.0,20000707,283,156,222,0,2.6192563,0.0
16157,0.1,A,40.541678,-122.473825,6,20060910,20060910,6089.0,20060910,394,217,306,0,0.8732177,48.5
16158,1.0,B,40.67916667,-121.42583333,6,20060505,20060505,6089.0,20060505,394,217,306,0,0.50329405,118.5
16159,4.0,B,40.483969,-122.264661,6,20040725,20040725,6089.0,20040725,389,200,294,0,2.8239753,102.0
16160,15.0,C,40.499331,-122.021431,6,20040716,20040717,6089.0,20040716,372,183,278,0,2.2748466,89.0
16161,2.0,B,40.479086,-122.206789,6,20060906,20060906,6089.0,20060906,394,217,306,0,1.523982,48.5
16162,0.1,A,40.86416667,-121.31888889,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16163,1.0,B,40.5394,-122.476031,6,20040714,20040714,6089.0,20040714,361,156,261,0,3.25,89.0
16164,0.1,A,40.989631,-121.506781,6,20001008,20001008,6089.0,20001008,294,106,200,0,0.8731488000000002,0.0
16165,1.0,B,40.95655,-121.36277,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16166,5.0,B,40.741636,-122.096086,6,20070714,20070714,6089.0,20070714,394,217,306,0,2.8853133,72.5
16167,0.1,A,41.102411,-121.379619,6,20010522,20010522,6089.0,20010522,378,150,267,0,1.4883858,0.0
16168,0.1,A,40.501697,-121.9922,6,20060722,20060722,6089.0,20060722,394,217,306,0,1.202412,106.0
16169,0.5,B,40.66638889,-121.46916667,6,20080417,20080418,6089.0,20080417,394,217,306,0,1.5306242,86.0
16170,55.0,C,40.73154,-122.05778,6,19990724,19990725,6089.0,19990724,322,139,233,0,3.4691858,0.0
16171,0.1,A,40.495361,-122.514619,6,20011005,20011005,6089.0,20011005,239,122,183,0,0.54708666,0.0
